Pulsar ID,Pulsar Class,Age,Period (P),Period Derivative (P˙),Magnetic Field (B),Initial Period (Pinit​),Initial B Field (Binit​),Galactic Longitude (l),Galactic Latitude (b),Distance,Dispersion Measure (DM),"Proper Motion (μl​,μb​)",Kick Velocity,Is Binary,Orbital Period (Pb​),Companion Mass (Mc​),Eccentricity (e),Radio Luminosity (L1400​),Single-Pulse Lum. Dist.,Radio Beaming Fraction,Viewing Angle (ζ),Inclination Angle (α),Nulling Fraction (NF)
J1342+2822B,MSP,2.037572e+09,2.389421e-03,1.858000e-20,2.132157e+08,,,4.222028e+01,7.870877e+01,1.018000e+01,2.614800e+01,,1.290655e+02,ELL1,,,,,,,,,
J1342+2822C,MSP,,2.166000e-03,,,,,4.221669e+01,7.870693e+01,1.018000e+01,2.650000e+01,,1.290655e+02,,,,,,,,,,
J1342+2822D,MSP,,5.442975e-03,,,,,4.221539e+01,7.871208e+01,1.018000e+01,2.635800e+01,,1.290655e+02,DD,,,7.530000e-02,,,,,,
J1342+2822E,MSP,,5.470000e-03,,,,,4.221669e+01,7.870693e+01,1.018000e+01,2.654100e+01,,1.290655e+02,,,,,,,,,,
J1342+2822F,MSP,,4.400000e-03,,,,,4.221669e+01,7.870693e+01,1.018000e+01,2.646700e+01,,1.290655e+02,,,,,,,,,,
J1352-6141,MSP,,4.738337e-03,,,,,3.100501e+02,3.410696e-01,1.399000e+00,7.630000e+01,,,,,,,,,,,,
J1400-1431,HE,6.755800e+09,3.084233e-03,7.233300e-21,1.511443e+08,,,3.269859e+02,4.508660e+01,2.777758e-01,4.932258e+00,,7.592120e+01,ELL1,,,5.556978e-07,,,,,,
J1402+1306,HE,6.937283e+09,5.892409e-03,1.345766e-20,2.849582e+08,,,3.564218e+02,6.821684e+01,6.960000e-01,8.660000e+00,,6.802531e+01,ELL1,,,5.122499e-05,,,,,,
J1405-4656,MSP,4.317192e+09,7.602203e-03,2.790000e-20,4.660385e+08,,,3.158256e+02,1.407882e+01,6.690000e-01,1.388400e+01,,1.532955e+02,ELL1,,,6.403124e-06,,,,,,
J1417-4402,HE,,2.664216e-03,,,,,3.188613e+02,1.614405e+01,4.400000e+00,5.500000e+01,,1.446745e+02,ELL1,,,,,,,,,
J1421-4409,MSP,8.181770e+09,6.385729e-03,1.236600e-20,2.843609e+08,,,3.194971e+02,1.580938e+01,2.084000e+00,5.464030e+01,,1.386643e+02,ELL1,,,1.256025e-05,,,,,,
J1431-4715,HE,2.259212e+09,2.011953e-03,1.411000e-20,1.704992e+08,,,3.200509e+02,1.225260e+01,1.562489e+00,5.934730e+01,,1.394243e+02,ELL1,,,2.319483e-05,,,,,,
J1431-5740,MSP,1.014449e+10,4.110544e-03,6.420000e-21,1.643869e+08,,,3.159615e+02,2.659664e+00,3.552000e+00,1.313766e+02,,4.223428e+01,BT,,,4.300000e-06,,,,,,
J1431-6328,MSP,,2.772296e-03,,,,,3.119286e+02,-2.037245e+00,4.925000e+00,2.282700e+02,,,,,,,,,,,,
J1435-6100,MSP,6.053278e+09,9.347972e-03,2.446768e-20,4.839551e+08,,,3.151857e+02,-6.406796e-01,2.817000e+00,1.137819e+02,,8.040956e+01,ELL1,,,1.047378e-05,,,,,,
J1436-6405,MSP,,9.332971e-03,,,,,3.141077e+02,-3.542549e+00,3.987000e+00,1.482000e+02,,,,,,,,,,,,
J1445-63,MSP,,3.718669e-03,,,,,3.155757e+02,-3.822548e+00,1.592000e+00,7.900000e+01,,,,,,,,,,,,
J1446-4701,HE,3.545554e+09,2.194696e-03,9.807454e-21,1.484620e+08,,,3.225004e+02,1.142531e+01,1.428561e+00,5.582787e+01,,3.306563e+01,T2,,,9.899495e-06,,,,,,
J1453+1902,MSP,7.873811e+09,5.792303e-03,1.165554e-20,2.629310e+08,,,2.339473e+01,6.081227e+01,1.262000e+00,1.400000e+01,,6.528932e+01,,,,,,,,,,
J1455-3330,HE,5.206914e+09,7.987205e-03,2.430415e-20,4.458488e+08,,,3.307218e+02,2.256226e+01,9.090843e-01,1.356900e+01,,3.489264e+01,T2,,,1.696460e-04,,,,,,
J1510-5254,MSP,,4.779033e-03,,,,,3.231006e+02,4.430020e+00,9.140000e-01,3.193000e+01,,,?,,,,,,,,,
J1513-2550,HE,1.553660e+09,2.119068e-03,2.161000e-20,2.165458e+08,,,3.388199e+02,2.696447e+01,1.950000e+00,4.687650e+01,,,ELL1,,,,,,,,,
J1514-4946,HE,3.049954e+09,3.589337e-03,1.864605e-20,2.617885e+08,,,3.252494e+02,6.807451e+00,9.080000e-01,3.100857e+01,,1.291504e+02,ELL1,,,1.090429e-05,,,,,,
J1518+0204A,MSP,2.130615e+09,5.553593e-03,4.129858e-20,4.846236e+08,,,3.870408e+00,4.680226e+01,8.000000e+00,3.000000e+01,,4.114027e+02,,,,,,,,,,
J1518+0204B,MSP,,7.946941e-03,-3.307999e-21,,,,3.859475e+00,4.680618e+01,8.000000e+00,2.946900e+01,,4.403701e+02,DDGR,,,1.378390e-01,,,,,,
J1518+0204C,MSP,1.509077e+09,2.483928e-03,2.607916e-20,2.575528e+08,,,3.855850e+00,4.679708e+01,8.000000e+00,2.931090e+01,,4.044435e+02,BTX,,,0.000000e+00,,,,,,
J1518+0204D,MSP,2.134505e+09,2.987976e-03,2.217921e-20,2.605023e+08,,,3.850624e+00,4.680679e+01,8.000000e+00,2.937100e+01,,4.198344e+02,ELL1,,,2.441311e-01,,,,,,
J1518+0204E,MSP,2.810659e+09,3.182300e-03,1.793903e-20,2.417798e+08,,,3.854704e+00,4.679370e+01,8.000000e+00,2.931000e+01,,4.196315e+02,zfr+23,,,7.924645e-01,,,,,,
J1518+0204F,MSP,1.901096e+09,2.654192e-03,2.212047e-20,2.451959e+08,,,3.862012e+00,4.680259e+01,8.000000e+00,2.940900e+01,,4.052148e+02,ELL1,,,3.982462e-01,,,,,,
J1518+0204G,MSP,3.493681e+09,2.750187e-03,1.247226e-20,1.874147e+08,,,3.848948e+00,4.681499e+01,7.565000e+00,2.939450e+01,,,ELL1,,,0.000000e+00,,,,,,
J1526-2744,NRAD,1.112030e+10,2.489144e-03,3.546496e-21,9.507683e+07,,,3.402276e+02,2.366956e+01,1.321000e+00,3.095300e+01,,7.921905e+01,ELL1,,,,,,,,,
J1529-3828,MSP,4.978715e+09,8.486282e-03,2.700637e-20,4.844420e+08,,,3.338860e+02,1.472801e+01,4.301000e+00,7.365500e+01,,,DD,,,1.686000e-04,,,,,,
J1536-4948,HE,2.302943e+09,3.079914e-03,2.118954e-20,2.585116e+08,,,3.281984e+02,4.788971e+00,9.780000e-01,3.800125e+01,,3.608862e+01,DDH,,,,,,,,,
J1536-6149,MSP,,6.875163e-03,,,,,3.211871e+02,-4.978458e+00,1.259700e+01,2.450000e+02,,,?,,,,,,,,,
J1537-5312,MSP,6.920126e+09,6.927096e-03,1.586000e-20,3.354109e+08,,,3.263514e+02,1.935483e+00,3.056000e+00,1.176870e+02,,,ELL1,,,,,,,,,
J1543-5149,HE,2.016928e+09,2.056960e-03,1.615852e-20,1.844861e+08,,,3.279205e+02,2.478956e+00,1.149000e+00,5.098200e+01,,3.199141e+01,ELL1,,,2.146462e-05,,,,,,
J1543-5439,MSP,,4.312305e-03,,,,,3.261740e+02,2.583843e-01,2.678000e+00,1.021630e+02,,,?,,,,,,,,,
J1544+4937,HE,1.223345e+10,2.159288e-03,2.796583e-21,7.863560e+07,,,7.917204e+01,5.016582e+01,2.981000e+00,2.320000e+01,,1.438594e+02,ELL1,,,9.486833e-05,,,,,,
J1545-4550,MSP,1.079929e+09,3.575289e-03,5.245440e-20,4.382243e+08,,,3.318923e+02,6.987584e+00,2.222206e+00,6.838840e+01,,2.671966e+01,T2,,,1.303980e-05,,,,,,
J1546-3747A,MSP,,2.605672e-03,,,,,3.370235e+02,1.326768e+01,1.054000e+01,9.217000e+01,,3.098167e+02,BT,,,,,,,,,
J1546-5925,MSP,7.672777e+09,7.796729e-03,1.610000e-20,3.585247e+08,,,3.235753e+02,-3.766665e+00,4.026000e+00,1.685000e+02,,,,,,,,,,,,
J1547-5709,MSP,9.126055e+09,4.291146e-03,7.450000e-21,1.809317e+08,,,3.250764e+02,-2.052222e+00,2.695000e+00,9.572210e+01,,1.124897e+02,ELL1,,,,,,,,,
J1549-5337,MSP,,3.316710e-03,,,,,3.274459e+02,5.765465e-01,3.526000e+00,1.840000e+02,,,,,,,,,,,,
J1551-0658,,5.482623e+09,7.093756e-03,2.050000e-20,3.858913e+08,,,1.501592e+00,3.475743e+01,1.322000e+00,2.157800e+01,,,BT,,,1.100000e-05,,,,,,
J1552+5437,HE,1.375022e+10,2.427888e-03,2.797597e-21,8.339825e+07,,,8.559439e+01,4.720952e+01,2.636000e+00,2.290000e+01,,,,,,,,,,,,
J1552-4937,MSP,5.240469e+09,6.284311e-03,1.900000e-20,3.496678e+08,,,3.303425e+02,3.371841e+00,3.055000e+00,1.138030e+02,,1.932360e+02,,,,,,,,,,
J1554-5906,MSP,,8.702148e-03,,,,,3.245968e+02,-4.181967e+00,3.467000e+00,1.301300e+02,,,?,,,,,,,,,
J1555-2908,HE,6.359900e+08,1.787502e-03,4.453098e-20,2.854988e+08,,,3.444766e+02,1.850271e+01,7.559000e+00,7.591000e+01,,,ELL1,,,4.472136e-06,,,,,,
J1600-3053,HE,6.000514e+09,3.597929e-03,9.500142e-21,1.870860e+08,,,3.440904e+02,1.645138e+01,1.960770e+00,5.232430e+01,,6.492247e+01,T2,,,1.737280e-04,,,,,,
J1602+3901,MSP,,3.708000e-03,,,,,6.218372e+01,4.878764e+01,1.630000e+00,1.725900e+01,,,,,,,,,,,,
J1602-1009,MSP,1.033978e+10,3.115777e-03,4.774428e-21,1.234224e+08,,,,,,,,,ELL1,,,2.039608e-04,,,,,,
J1604-4832,MSP,,7.718008e-03,,,,,3.326105e+02,2.856307e+00,4.947000e+00,2.078000e+02,,,,,,,,,,,,
J1611-29,MSP,,9.600000e-03,,,,,3.471094e+02,1.628525e+01,7.464000e+00,8.303300e+01,,,,,,,,,,,,
J1614-2230,HE,5.187067e+09,3.150808e-03,9.624232e-21,1.762154e+08,,,3.526357e+02,2.019204e+01,7.000000e-01,3.448500e+01,,9.814703e+01,ELL1,,,1.338447e-06,,,,,,
J1615-5609,MSP,,3.359130e-03,,,,,3.286770e+02,-3.869394e+00,2.055000e+00,7.202500e+01,,,?,,,,,,,,,
J1618-36,MSP,,5.778747e-03,,,,,3.431132e+02,1.018060e+01,6.043000e+00,1.040000e+02,,,,,,,,,,,,
J1618-4624,HE,3.031511e+10,5.931367e-03,3.100000e-21,1.372171e+08,,,3.358159e+02,2.791976e+00,3.045000e+00,1.254068e+02,,,ELL1,,,,,,,,,
J1622-0315,HE,5.330178e+09,3.845429e-03,1.143060e-20,2.121568e+08,,,1.070845e+01,3.067595e+01,1.142000e+00,2.141000e+01,,7.254399e+01,BTX,,,,,,,,,
J1623-6936,,4.215052e+09,2.409873e-03,9.058520e-21,1.495119e+08,,,3.196144e+02,-1.396314e+01,1.291000e+00,4.641400e+01,,5.386464e+01,ELL1,,,5.080354e-05,,,,,,
J1624-39,HE,,2.960000e-03,,,,,3.411992e+02,6.700546e+00,2.629000e+00,7.750000e+01,,,,,,,,,,,,
J1625-0021,HE,2.105298e+09,2.833614e-03,2.132520e-20,2.487522e+08,,,1.388969e+01,3.182679e+01,9.510000e-01,1.649700e+01,,,ELL1,,,2.677611e-06,,,,,,
J1627+3219,NRAD,6.313913e+09,2.182834e-03,5.477572e-21,1.106508e+08,,,,,,,,,ELL1,,,,,,,,,
J1628-3205,HE,4.256625e+09,3.211568e-03,1.195412e-20,1.982748e+08,,,3.474278e+02,1.148236e+01,1.227000e+00,4.215000e+01,,1.296066e+02,BTX,,,,,,,,,
J1629-6902,MSP,9.507382e+09,6.000603e-03,1.000000e-20,2.478834e+08,,,3.203708e+02,-1.392633e+01,1.111103e+00,2.949480e+01,,5.612140e+01,,,,,,,,,,
J1630+3550,MSP,2.268404e+09,3.229156e-03,2.255458e-20,2.730938e+08,,,5.787682e+01,4.307663e+01,1.567000e+00,1.745000e+01,,2.946457e+02,ELL1,,,4.210701e-04,,,,,,
J1630+3734,HE,4.917983e+09,3.318112e-03,1.068981e-20,1.905814e+08,,,6.024489e+01,4.321458e+01,1.187000e+00,1.418000e+01,,1.040962e+02,BT,,,5.103000e-05,,,,,,
J1634+02,NRAD,,2.120000e-03,,,,,,,,,,,,,,,,,,,,
J1640+2224,HE,1.778904e+10,3.163316e-03,2.817449e-21,9.553209e+07,,,4.105101e+01,3.827119e+01,1.249991e+00,1.843000e+01,,6.830667e+01,DDH,,,7.972770e-04,,,,,,
J1641+3627B,MSP,,3.528072e-03,-1.493675e-22,,,,5.897151e+01,4.091277e+01,7.500000e+00,2.944560e+01,,1.445541e+02,ELL1,,,2.828427e-06,,,,,,
J1641+3627C,MSP,4.782887e+10,3.722082e-03,1.232996e-21,6.855258e+07,,,5.899528e+01,4.091269e+01,7.500000e+00,3.010000e+01,,1.445541e+02,,,,,,,,,,
J1641+3627D,MSP,,3.118289e-03,-2.353142e-20,,,,5.900526e+01,4.090884e+01,7.500000e+00,3.040000e+01,,1.445541e+02,ELL1,,,5.729585e-04,,,,,,
J1641+3627E,MSP,2.259145e+09,2.486982e-03,1.744193e-20,2.107578e+08,,,5.900755e+01,4.091029e+01,7.500000e+00,3.054000e+01,,1.445541e+02,ELL1,,,1.252996e-04,,,,,,
J1641+3627F,MSP,3.403350e+09,3.003501e-03,1.398258e-20,2.073755e+08,,,5.902380e+01,4.090294e+01,7.420000e+00,3.036600e+01,,1.430122e+02,ELL1,,,5.385165e-06,,,,,,
J1641+8049,HE,3.271707e+09,2.021179e-03,9.788058e-21,1.423314e+08,,,1.138401e+02,3.176257e+01,4.600000e+00,3.109188e+01,,4.409676e+01,ELL1,,,2.147091e-05,,,,,,
J1643-1224,MSP,3.966058e+09,4.621642e-03,1.846304e-20,2.955968e+08,,,5.669509e+00,2.121761e+01,7.400000e-01,6.239750e+01,,2.414373e+01,T2,,,5.057400e-04,,,,,,
J1646-2142,MSP,1.116358e+10,5.853108e-03,8.307091e-21,2.231350e+08,,,3.582690e+02,1.511572e+01,9.650000e-01,2.974000e+01,,,,,,,,,,,,
J1649-3012,NRAD,4.094494e+09,3.424423e-03,1.325114e-20,2.155611e+08,,,,,,,,,,,,,,,,,,
J1652-4838,MSP,,3.785124e-03,,,,,3.379544e+02,-3.019156e+00,4.338000e+00,1.881559e+02,,2.139885e+02,,,,,,,,,,
J1653-0158,NRAD,1.297920e+10,1.967682e-03,2.402000e-21,6.956871e+07,,,1.661471e+01,2.493545e+01,8.400000e-01,,,7.943388e+01,ELL1,,,,,,,,,
J1653-2054,MSP,5.856970e+09,4.129145e-03,1.117000e-20,2.173235e+08,,,3.599690e+02,1.426125e+01,2.631000e+00,5.652130e+01,,,ELL1,,,0.000000e+00,,,,,,
J1657-0406A,MSP,,4.730000e-03,,,,,1.513721e+01,2.307581e+01,5.070000e+00,4.390000e+01,,1.955967e+02,,,,,,,,,,
J1657-0406B,MSP,,7.350000e-03,,,,,1.513721e+01,2.307581e+01,5.070000e+00,4.335500e+01,,1.955967e+02,,,,,,,,,,
J1658-5324,HE,3.464918e+09,2.439296e-03,1.115418e-20,1.669172e+08,,,3.348689e+02,-6.625415e+00,7.692252e-01,3.083010e+01,,1.788454e+01,,,,,,,,,,
J1701-3006A,MSP,,5.241566e-03,-1.317007e-19,,,,3.535776e+02,7.322232e+00,6.410000e+00,1.149800e+02,,1.796745e+02,ELL1,,,0.000000e+00,,,,,,
J1701-3006B,MSP,,3.593852e-03,-3.496186e-19,,,,3.535737e+02,7.318600e+00,6.410000e+00,1.134600e+02,,1.783597e+02,BTX,,,0.000000e+00,,,,,,
J1701-3006C,MSP,,7.612849e-03,-6.332562e-20,,,,3.535718e+02,7.316284e+00,6.410000e+00,1.145500e+02,,1.822575e+02,ELL1,,,0.000000e+00,,,,,,
J1701-3006D,MSP,3.992311e+08,3.417770e-03,1.356390e-19,6.889913e+08,,,3.535771e+02,7.317091e+00,6.410000e+00,1.142300e+02,,1.715869e+02,ELL1,,,4.120000e-04,,,,,,
J1701-3006E,MSP,1.666507e+08,3.233737e-03,3.074424e-19,1.008984e+09,,,3.535755e+02,7.317223e+00,6.410000e+00,1.137900e+02,,1.487231e+02,BTX,,,0.000000e+00,,,,,,
J1701-3006F,MSP,1.646864e+08,2.294727e-03,2.207696e-19,7.202531e+08,,,3.535735e+02,7.317704e+00,6.410000e+00,1.132900e+02,,1.817125e+02,ELL1,,,0.000000e+00,,,,,,
J1701-3006G,MSP,,4.608103e-03,-1.145650e-19,,,,3.535781e+02,7.316407e+00,6.410000e+00,1.136700e+02,,1.759001e+02,ELL1,,,8.869278e-04,,,,,,
J1701-3006H,MSP,1.549519e+09,3.704760e-03,3.788169e-20,3.790921e+08,,,3.535815e+02,7.319411e+00,4.851000e+00,1.147000e+02,,,BT,,,,,,,,,
J1701-3006I,MSP,,3.295617e-03,-3.372531e-19,,,,3.535735e+02,7.318180e+00,4.719000e+00,1.133500e+02,,,ELL1,,,2.061553e-04,,,,,,
J1705-1903,MSP,,2.480220e-03,,,,,3.147569e+00,1.304207e+01,2.344000e+00,5.750473e+01,,,,,,,,,,,,
J1708-3506,MSP,6.249985e+09,4.505159e-03,1.142082e-20,2.295375e+08,,,3.504696e+02,3.123745e+00,3.319000e+00,1.467636e+02,,8.913719e+01,DD,,,2.444900e-04,,,,,,
J1709+2313,MSP,2.021316e+10,4.631000e-03,3.630000e-21,1.312021e+08,,,4.452198e+01,3.220912e+01,2.180000e+00,2.535000e+01,,1.055669e+02,BT,,,1.870000e-05,,,,,,
J1709-0333,,2.977500e+10,3.524012e-03,1.875218e-21,8.226110e+07,,,1.737019e+01,2.071769e+01,2.140000e-01,3.579100e+01,,,,,,,,,,,,
J1710+4923,MSP,2.801755e+09,3.220228e-03,1.821053e-20,2.450499e+08,,,7.592935e+01,3.644891e+01,5.000000e-01,7.000000e+00,,1.596912e+02,,,,,,,,,,
J1713+0747,HE,8.489206e+09,4.570137e-03,8.529590e-21,1.997923e+08,,,2.875056e+01,2.522284e+01,1.136355e+00,1.599180e+01,,3.389693e+01,T2,,,7.494050e-05,,,,,,
J1716+34,NRAD,,2.110000e-03,,,,,,,,,,,,,,,,,,,,
J1717+4308A,MSP,8.189419e+08,3.159721e-03,6.113101e-20,4.447389e+08,,,6.833605e+01,3.486143e+01,8.500000e+00,3.545000e+01,,2.002351e+02,BTX,,,,,,,,,
J1719-1438,MSP,1.140633e+10,5.790152e-03,8.042853e-21,2.183735e+08,,,8.858507e+00,1.283834e+01,3.360000e-01,3.677520e+01,,1.778208e+01,ELL1,,,8.062258e-04,,,,,,
J1720-0533,MSP,6.335013e+09,3.267652e-03,8.172488e-21,1.653655e+08,,,1.706673e+01,1.725223e+01,1.910000e-01,3.682987e+01,,,ELL1,,,4.400000e-05,,,,,,
J1721-2457,MSP,9.996090e+09,3.496634e-03,5.542249e-21,1.408699e+08,,,3.868316e-01,6.751428e+00,1.392000e+00,4.823410e+01,,2.072261e+01,,,,,,,,,,
J1723-2837,MSP,3.898580e+09,1.855733e-03,7.541800e-21,1.197141e+08,,,3.576163e+02,4.260104e+00,9.259192e-01,1.968800e+01,,1.171861e+02,ELL1,,,,,,,,,
J1725-3853,MSP,1.518437e+09,4.791823e-03,5.000000e-20,4.953194e+08,,,3.493717e+02,-1.855994e+00,3.142000e+00,1.582000e+02,,,,,,,,,,,,
J1727-1609,NRAD,,2.450000e-03,,,,,,,,,,,,,,,,,,,,
J1730-2304,HE,6.376145e+09,8.122798e-03,2.018429e-20,4.097411e+08,,,3.137206e+00,6.023210e+00,6.500000e-01,9.618000e+00,,6.361155e+01,,,,,,,,,,
J1731-1847,HE,1.462092e+09,2.344560e-03,2.540695e-20,2.469772e+08,,,6.889711e+00,8.150589e+00,4.782000e+00,1.064711e+02,,1.413824e+02,BTX,,,2.900000e-05,,,,,,
J1732-5049,HE,5.931307e+09,5.312550e-03,1.419118e-20,2.778503e+08,,,3.400287e+02,-9.454498e+00,1.874000e+00,5.682090e+01,,8.884788e+01,T2,,,8.428298e-06,,,,,,
J1737-0314A,MSP,3.282794e+08,1.979976e-03,9.556138e-20,4.401707e+08,,,2.132595e+01,1.480681e+01,9.100000e+00,8.210000e+01,,2.676651e+02,BT,,,,,,,,,
J1737-0314B,MSP,,8.520000e-03,,,,,2.132383e+01,1.480465e+01,9.100000e+00,8.100000e+01,,2.676651e+02,,,,,,,,,,
J1737-0314C,MSP,,8.460000e-03,,,,,2.132383e+01,1.480465e+01,9.100000e+00,8.000000e+01,,2.676651e+02,,,,,,,,,,
J1737-0314D,MSP,,2.890000e-03,,,,,2.132383e+01,1.480465e+01,9.100000e+00,7.880000e+01,,2.676651e+02,,,,,,,,,,
J1737-0314E,MSP,,2.280000e-03,,,,,2.132383e+01,1.480465e+01,9.100000e+00,8.040000e+01,,2.676651e+02,,,,,,,,,,
J1737-0811,MSP,8.341634e+09,4.175017e-03,7.930000e-21,1.841263e+08,,,1.693251e+01,1.231753e+01,2.060000e-01,5.530600e+01,,1.161831e+01,BT,,,5.380000e-05,,,,,,
J1738+0333,MSP,3.843197e+09,5.850096e-03,2.411773e-20,3.801016e+08,,,2.772128e+01,1.774224e+01,1.694903e+00,3.377000e+01,,7.003922e+01,T2,,,1.077033e-06,,,,,,
J1740-5340A,MSP,3.442617e+08,3.650329e-03,1.680000e-19,7.924477e+08,,,3.381649e+02,-1.196671e+01,2.482000e+00,7.180000e+01,,2.113176e+02,BT,,,,,,,,,
J1740-5340B,MSP,,5.786968e-03,-6.028021e-21,,,,3.381656e+02,-1.196075e+01,2.482000e+00,7.220000e+01,,2.113176e+02,BTX,,,,,,,,,
J1741+1351,HE,1.964825e+09,3.747155e-03,3.021648e-20,3.405044e+08,,,3.788518e+01,2.164080e+01,1.666655e+00,2.420000e+01,,9.199178e+01,ELL1H,,,9.984217e-06,,,,,,
J1744-1134,HE,7.225678e+09,4.074546e-03,8.934425e-21,1.930736e+08,,,1.479388e+01,9.179717e+00,3.950000e-01,3.137900e+00,,3.936030e+01,,,,,,,,,,
J1744-2946,MSP,,8.392191e-03,,,,,3.591246e+02,-1.882219e-01,4.585000e+00,6.737000e+02,,,ELL1,,,3.000000e-04,,,,,,
J1744-7619,NRAD,7.673202e+09,4.687524e-03,9.679055e-21,2.155451e+08,,,,,,,,,,,,,,,,,,
J1745+1017,HE,1.539712e+10,2.652130e-03,2.729111e-21,8.609104e+07,,,3.486931e+01,1.925369e+01,1.211000e+00,2.390000e+01,,4.484106e+01,ELL1,,,0.000000e+00,,,,,,
J1745-23,MSP,,5.416700e-03,,,,,4.700761e+00,2.896102e+00,7.941000e+00,2.449400e+02,,,BT,,,,,,,,,
J1747-4036,HE,1.983942e+09,1.645610e-03,1.314207e-20,1.488145e+08,,,3.502077e+02,-6.412004e+00,7.158000e+00,1.529407e+02,,4.424691e+01,,,,,,,,,,
J1748-2021C,MSP,,6.226933e-03,-5.982935e-20,,,,7.721503e+00,3.803955e+00,8.200000e+00,2.269500e+02,,1.629847e+02,,,,,,,,,,
J1748-2021F,MSP,,3.793629e-03,-1.054906e-20,,,,7.727292e+00,3.802121e+00,8.200000e+00,2.204300e+02,,1.629847e+02,BT,,,5.310800e-02,,,,,,
J1748-2446C,MSP,,8.436095e-03,-6.060000e-19,,,,3.840920e+00,1.689051e+00,6.620000e+00,2.370000e+02,,1.759187e+02,,,,,,,,,,
J1748-2446D,MSP,,4.713980e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.436200e+02,,1.759187e+02,,,,,,,,,,
J1748-2446E,MSP,,2.197800e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.366300e+02,,1.759187e+02,BT,,,2.000000e-02,,,,,,
J1748-2446F,MSP,,5.540140e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.390700e+02,,1.759187e+02,,,,,,,,,,
J1748-2446H,MSP,,4.925890e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.379700e+02,,1.759187e+02,,,,,,,,,,
J1748-2446I,MSP,,9.570190e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.385500e+02,,1.759187e+02,BT,,,4.280000e-01,,,,,,
J1748-2446K,MSP,,2.969650e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.344600e+02,,1.759187e+02,,,,,,,,,,
J1748-2446L,MSP,,2.244700e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.375000e+02,,1.759187e+02,,,,,,,,,,
J1748-2446M,MSP,,3.569570e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.384900e+02,,1.759187e+02,BT,,,,,,,,,
J1748-2446N,MSP,,8.666900e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.382900e+02,,1.759187e+02,BT,,,4.500000e-05,,,,,,
J1748-2446O,MSP,,1.676630e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.362000e+02,,1.759187e+02,BT,,,,,,,,,
J1748-2446P,MSP,,1.728620e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.387900e+02,,1.759187e+02,BT,,,,,,,,,
J1748-2446Q,MSP,,2.812000e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.342400e+02,,1.759187e+02,BT,,,7.220000e-01,,,,,,
J1748-2446R,MSP,,5.028540e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.373800e+02,,1.759187e+02,,,,,,,,,,
J1748-2446S,MSP,,6.116640e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.362200e+02,,1.759187e+02,,,,,,,,,,
J1748-2446T,MSP,,7.084910e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.378000e+02,,1.759187e+02,,,,,,,,,,
J1748-2446U,MSP,,3.289140e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.354700e+02,,1.759187e+02,BT,,,6.049800e-01,,,,,,
J1748-2446V,MSP,,2.072510e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.387100e+02,,1.759187e+02,BT,,,,,,,,,
J1748-2446W,MSP,,4.205180e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.389200e+02,,1.759187e+02,BT,,,1.500000e-02,,,,,,
J1748-2446X,MSP,,2.999260e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.398100e+02,,1.759187e+02,BT,,,3.024000e-01,,,,,,
J1748-2446Y,MSP,,2.048160e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.387900e+02,,1.759187e+02,BT,,,2.000000e-05,,,,,,
J1748-2446Z,MSP,,2.462590e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.387700e+02,,1.759187e+02,BT,,,7.608000e-01,,,,,,
J1748-2446aa,MSP,,5.788040e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.374300e+02,,1.759187e+02,,,,,,,,,,
J1748-2446ab,MSP,,5.119710e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.421500e+02,,1.759187e+02,BT,,,,,,,,,
J1748-2446ac,MSP,,5.086910e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.386900e+02,,1.759187e+02,,,,,,,,,,
J1748-2446ad,MSP,,1.395955e-03,0.000000e+00,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.356000e+02,,1.759187e+02,ELL1,,,0.000000e+00,,,,,,
J1748-2446ae,MSP,,3.658590e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.386100e+02,,1.759187e+02,BT,,,,,,,,,
